rating,review
1.0,"The whole set is amazingly cute! My 9 year old daughter LOVED it.<br />But the dang pants are way too thin. The butt area is so thread bare you can see her underwear all the time. Very disappointing. One picture is with the pants draped over my daughter's hands, the next is with obvious slack in the material so you can understand just how thread bare these pants are. Totally unwearable. Completely inappropriate for clothing to be so thin.<br />I ended up getting her a pair of Target sweats to coordinate with the sweatshirt."
1.0,"Runs very small.  The XL shrunk to either medium or large in size. Two of the 4 shrunk to medium, while the other 2 shrunk to large.  Would stay away from this product.  I'm XL and these do not fit."
1.0,Sweater was very itchy so I returned it.
1.0,"Received the jelly only, very disappointed, needed this for a county fair and couldn't participate!"
1.0,Very nice LOOKING - however it is stronger together with ordinary string and has since broken & come apart 😠
1.0,Too big in the bottoms.
1.0,"Hello, I Bought These Insoles To Replace Insoles In A Pair of Sandals. The Insoles Inside Had A Moldy Mildew Smell. Will Not Be Using, Very Disappointed."
1.0,Ordered a medium. It Fitz like and extra large and when I tried to send it back for a different size they told me it would be $105 for shipping to China. So now I’m stuck with a dress that I can’t wear.
1.0,You only receive one sleeve. This was not made clear in the product description. Would not buy again.
1.0,Its not like the one in the picture
1.0,These pants were nothing like the picture or description. They also stunk like moth balls!
1.0,"way too pricey for what you get. Ive only worn once and only because i wanted variety in my weekly wardrobe. it has no shape, its bulky, and heavy. not a flattering fit. Im 5'1 140"
1.0,It's too small in the upper area and the fabric feels cheap.
1.0,Garbage don't buy
1.0,"Ordered XL, sleeves are way too short."
1.0,The color is a camel color
1.0,"This runs small especially in the derriere area. If you have anything there, this will not fit. Cheap quality as well. Disappointing purchase."
1.0,they look tacky.
1.0,"I went by the measurements to order my size.  However, upon trying it on, it was at least 3 sizes too small.  It fit like a 14-16US."
1.0,I needed this dress for a wedding. Dress came with the zipper broken. Don’t have time to reorder. Thanks a lot
1.0,"Very disappointed in these. The stitching between the fabric upper and rubber sole came undone after only 2 months, and there is a crack in the sole of that same slipper."
1.0,I loved it......the ONE time I wore it. The second time I went to wear it the claap broke! Very cheaply made!
1.0,Bought to wear under gloves while working in very good weather.  Very dissapointed. There is barely any liner in them. Wouldn't recommend.
1.0,"I ordered this bikini twice, once in medium, once in small, neither fit so I'm just gonna sent it back for a refund. Their bikinis just don't fit me."
1.0,Product runs large and not true to size.
1.0,This was a beautiful bracelet but turned colors after 6 months
1.0,"Shirts were hard after one wash, holes after 6 months"
1.0,Not as pretty as the picture. Colors kind of garish. Gave it away.
1.0,"The online pictures make the lenses look much darker than they are in real life. They were much,  much lighter in real life. Kind of misleading."
1.0,Very poor quality!
1.0,Way to long for any average person
1.0,"Oh no! This doesn't work! Sad face, sad face, sad face. Looks good for the price but does not attach to watch correctly. Terrifying moments where band was stuck halfway on. Honestly thought I'd ruined my pricey watch for several minutes. Boo. Do not recommend.<br />Unexpected bonus: I got to learn how to make a return using Amazon Locker."
1.0,Just got these. They look shinny but also look cheap. Clasps are very cheap. Don’t expect them last.
1.0,Tried putting these on and the candycane part is too small. It ripped apart where it's sewn to the briefs. Good for a laugh though.
1.0,The backs bend very easily. I expected better quality.
1.0,I was sent a very tacky looking fake leather skirt. The pictures and description led me to believe I was ordering something more like a soft-touch spandex.
1.0,Poorly made. Very thin material.
1.0,Product looks attractive but the buckle broke after only 2 wearings.<br /> return in process .
1.0,Great socks but I am very disappointed that I paid 20 bucks for 1 pair of socks!!
1.0,So disappointed I saw a picture of 5 pairs of socks that looked cute so I promptly bought them without reading closely. It is only 1 pair even though it shows 5. No longer a good deal. Returning. AND DEF NOT COTTON
1.0,Too short if you have hips and butt
1.0,no second hand and impossible to put on
1.0,"I bought two sets of these.  Within two weeks two pairs were broken in the exact same spot...same side.  They are defective.  AND, of course, they have a no return policy!  I can see why!  BOO....HISS!"
1.0,"These were terrible. The lenses were fine but the arms were not bent right. The left side was completely straight like a Popsicle stick. I returned and got another of the same because they do look cool and wanted to have them the way they were advertised but the next pair had the same exact problem, but it was the other side.<br /><br />I kept them because I could use a heat gun on the plastic to form it to the proper shape, but it's absurd that I had to do that. Most customers wouldn't be able to."
1.0,Cheap material that does not feel goo
1.0,"I loved the watch and the easy belt application...but don't bump or sneeze on it cause the crystal dosn't live up to it's affordability!...I got 3 months outta mine, good luck with ""yours"".http://www.amazon.com/gp/product/B002CS6Y1M/ref=cm_cr_rev_prod_title"
1.0,never got both just 1???
1.0,Size was misleading.
1.0,"Bought it twice, first one broke, then i bought another one, and same thing"
1.0,"Not a tunic length, it held up to one wear. Its was just very cheaply made."
1.0,"I have other Polo hats that I purchased from  Macys but I needed Blue, this hat I got is nothing close to the quality I was expecting and was willing to pay almost $50 for. Poor Quality , thinner and cheaply made. waist of money."
1.0,Stones fallen out only wore it  3 times
1.0,Muy pequeño para las manos de un hombre.
1.0,Was not made like the picture. The picture didn't show that the dress was 2 pieces
1.0,I’d give this zero stars if I could. Cheaply made. No English instructions and damaged box. I paid expedited shipping for this with a minimal $10 refund.  Do not buy.
1.0,Super cute but very cheaply made. I only got to wear this for a few hours before it broke :( it  continuously got tangled and then it broke
1.0,Very low quality glasses. it is all scratched in 6 month inside protective case. Consider this before buying.
1.0,Lenses pop out very easily! Poor quality.
1.0,it's cheap quality
1.0,VERY cheap quality!
1.0,"These look cool in the pictures but they will make you look like an alien. You couldn't pay me to wear these in public, because they look like they came from a costume. Once again the pictures are very deceiving!"
1.0,I had to throw it away half an hour into a costume party.  It was fifty percent bald by then.  It shed all over my host's house.  I'm still finding feathers at my house - I can't imagine what my hosts have.
1.0,Too small kids size
1.0,The size is small too much
1.0,"This product worked for 30 days, and then stopped working the day after the 30 day refund(which is a very short time period) was up. Paid way too much for it to break and not be able to return."
1.0,"It looks pretty in the picture but in reality it runs small, very wrinkle after first wash.  Plus, the collar seam came apart and I had to return it.  I had a mastectomy revision and could only wear button down pajamas so I wanted to wear something pretty.  So disappointed!"
1.0,I returned these - they are so small you can't even tell what the shape is - they look like flecks of glass. the on-line representation is not even close to what you get.
1.0,Much much much too small. Had to return. Tried to give to a friend who is super skinny but it was too small for her as well.
1.0,Have to double wrap the hair tie which stretches  it out
1.0,I soaked a pair in alcohol prior to use and the finish and color came off. I never wore them because I can only imagine the coating coming off in your ear hole.
1.0,"These are the biggest pieces of excrement I have ever seen in my life. Just thought I'd share...  My fiance bought these for me for christmas, and there has not been one time that i've tried to wear them that havent got staic build up within 5 minutes of being on my body. I absolutely HATE these chinese made static generators. Tried every kind of static reducer on the market. Nope these are just garbage. I am going to burn them and am never buying anything that says Nautica on it again.... Save your hard earned money."
1.0,"I must have received a bad version of these wallets. The wallet is pretty loose and does not lend itself to minimal carrying. My cards always fall out of either side and now I have to stuff the wallet with extra cards, sometimes two to a slot, just so things don’t fall out."
1.0,"Horribly itchy material, cheap material you could see right through, and not even the shape as shown in pictures. Don’t buy!!!"
1.0,Terrible material and not as shown in picture.
1.0,"Doesn't do much, so my daughter never uses it."
1.0,Blouse very small.
1.0,Mala tela!! Low quality!<br />Bad printers!!<br />I just returned it!
1.0,"They dangle, can't figure out how they crawl up your ear???"
1.0,"After over an hour of attempting to remove a couple of the designated lengths to shorten the band, only one pin could be removed out of the 6 marked. The pin on the tool was bent when it arrived and I noticed that when I replaced it with the provided spare, the pin when attached to the tool did not line up properly with the indention for the pin in the band. It sat much lower and when I attempted to gently pry it upwards to align with the hole, it broke off. I've adjusted a couple very similar watch bands in the past without issue. The one pin/link I did remove was rusty and when I reassembled the band , the rusty pin fell out, so even if I had successfully removed the links, I am not certain the links would have remained secure. I suspect that the quality is not consistent."
1.0,Wish I can give it no stars.  These are tights not leggings and they run small.  I ordered a 2xl. And they don't fit. I have them to my 11 year old daughter. Pretty sad....
1.0,I've owned this belt for 7 months and have loved it. Then this morning I went to put it on and noticed the belt buckle's pin had snapped off. I don't know if this is a common issue with this buckle or an isolated instance. I'm hoping Amazon will choose to replace the belt. Photo attached.
1.0,"I was excited to finally find a leather band for my Fitbit Luxe. Unfortunately, this one misses the mark. It fits the Luxe, but is really loose. It has a lot of play in the connection. I figure it can’t be good in the long run. I was afraid it may come apart on its own."
1.0,"Cheaply made, very thin, a large was super small."
1.0,So I was wanting a Jersey style gym “with a satin/silky feel?” “mesh” pants for my husbands Christmas “pjs” these arrived just in time and when he put them on the texture isn’t the same it’s more like a cottony and it has a lot of static and feels “cheap” it is nothing like what I was hoping for I am really disappointed in what I for the price of 20 I expected to be able to get a quality gym shorts
1.0,The cups on this bra are very oddly shaped. The stitching in them were too tight while the very thin unpadded fabric for the cup was very unsupportive. The cups on the bra look nothing like the bra in the picture. The fabric is rough and itchy as well.
1.0,Bought in May and zipper broke August. Poorly made. The window for returns is no longer open so I’m now stuck with a broken zipper purse.
1.0,This is like a piece of fabric. An xl didn’t even fit my slim tall niece! She’s 12! Don’t buy it’s a waste of time and money!
1.0,It’s HUGE
1.0,"i loved wearing this dress. unfortunately, i had it hanging in my closet and forgot i bought it last year. so i found it last week and wore it- then i washed it and HUNG IT UP to dry- no dryer. the dress shrunk SOOO MUCH. now i can't even wear it. i'm extremely upset. i truly loved it and now it is a rag. i wish i could get my money back!"
1.0,"Fell apart while trying to screw on back, before it even got tight."
1.0,It’s not 00
1.0,"I am 4'11, 110 lbs, 34D, this was huge on my chest...i could barely zip the back up...super tight! Does not fit right, but I missed my return window."
1.0,"Disappointed. These had good reviews and I was excited to try them. Unfortunately, even with ordering a size larger than normal they are still too small. After a lot of effort, I got them on but they did not fit well. At all. Maybe the package they came in was marked wrong. The item itself didn’t have a size tag."
1.0,Don’t like it too thing
1.0,Don't buy. pretty but broke right away
1.0,"Letters are all stuck together & different sizes, armholes are TINY."
1.0,It’s not the same mask that’s  shown on Amazon
1.0,Very cheaply made. Strings were hanging from the items and the buttons weren’t even together. Only kept bc my daughter really needed it the next day
1.0,It's very bulky and cheap feeling. Not lux at all. It also has an extremely unflattering waistline (at least on my). Wish I returned it before It was too late...
1.0,"Beautiful color and I love the way it fits.  However, the entire front top arrived unraveled.  I have sewing to do.  I’m not happy"
1.0,"This looks really cheap, esp the chain. If it weren't for the cost of return shipping, i would return it."
1.0,"Thought they'd have a slim fit via a stretchy material. But they're bulky and unwieldy. I ordered a size up as recommended and overall they fit ok, but the fingers are a good inch too short. I usually wear a small; these are a medium."
1.0,"This item arrived and it wasn't even the watch that was ordered. It's as tiny as your thumbnail also. What a waste of money and big .joke, of course I'm returning immediately!"
1.0,The thumb webbing was strange and hard to move. And I got a rip in the glove the first time I wore it.
1.0,No me llego
1.0,Nothing good to say - it was returned
1.0,"If I could give this product 0 stars, I would. I received ear muffs instead of these and I am incredibly disappointed."
1.0,Sleeves are really weird and large
1.0,The glasses do help but very little.
1.0,So ridiculously tiny. It was the size of a dime!
1.0,I was so excited to receive this but now i am so dissapointed.  They do not fit my nipples at all. Would not recommend for people will smaller nipples.
1.0,"Do not keep time, stops about 7 plus times a day have wear it for a week, junk to me"
1.0,These broke in less than a week. Very disappointed.
1.0,"I’m sure they would have been great, except i received clear glasses instead"
1.0,"This watch is intrinsically expensive, so no regrets about the price, albeit the date and day of my ""new"" watch don't work and if I were you, I'd run from this seller."
1.0,It was bad quality. Fitting was very bad. Fabric is T-shirt like. Buttons were all inside.
1.0,One of the rings broke just as I was trying it on and the only finger that they fit on was my pinky.
1.0,The hat looked like it had been balled up and put in a small bag. Horrible way to ship a hat.
1.0,It took FOREVER to receive the product and the quality was very poor. My daughter doesn’t even wear it because the material of doesn’t feel good.
1.0,"Size is way off.  Tiny tiny stone, falls right out.  I’ve tried many brands and sizes. Very disappointed."
1.0,"I am senior, medium size women. Why does everything have to be fitted?"
1.0,The material is cheap and the dress looks cheap. Save your money. It runs about 3 sizes to small. I would not recommend this dress.
1.0,Not as it appears.  The material is super thin and cheap like childrens dollar store pajamas.  Coloring is not as vibrant as in the picture. Sending it back for a refund.
1.0,"One word: GARBAGE. But really what did I expect I guess? Seriously it’s plastic. Don’t waste your money. And I accidentally ordered 2 some how and one came already broken. Very professional China 👌🏻 Zero stars, gave 1 because I had to."
1.0,"Received One Size leggings yesterday, normally I wear a size 2-4. Put them on carefully to try on. They fit, so I removed tags for washing. Then discovered runs in the bottom/crotch area."
1.0,Missing several sets of earrings. Only received one of the fake diamond stud sets.
1.0,They look good but one of the latches was broke on the pair I received so I couldn't even ware them.
1.0,"The skirt was not full or it was rather thin, and lifeless. We ended up buying 9 more yards of tulle and hand sewing them in to make the skirt we received look like the one pictures… the one we purchased looked like it came from Wish"
