rating,review
4.0,"Good room in pockets for keys, wallet & such. Little tight in the legs but should loosen up a bit with a few wears & washings."
4.0,"Not as large or sturdy as they appear, but,for the price, they’ll suffice ~"
4.0,The husband liked this shirt. Be careful for shrinking in the wash.
4.0,"I do not normally give ratings, but this watch, is amazing for the price, keeps time well, have had no issues with anything. It has an elegant look to it."
4.0,"Kinda ugly, but good for biking/ running."
4.0,Gave this to my sister as a gift.  She loves how they fit just right.
4.0,Gift for my friend's teen age daughter she loved it.
4.0,I have a short torso and my bum starts pretty high and it didn't budge out . :)
4.0,Comfortable. I am an American woman. 5'3&#34;. 135lbs. The XXL fit well. The text is incomprehensible.  Whatever.
4.0,"Little too thin, but my fault for not reading the detention . it would've been helpful if the picture has some next to it so it can be compred. Overall not bad for the money."
4.0,like!!!!
4.0,Very pretty dress. Would have given it 5 stars but it was too small and has absolutely no stretch to it. I'm just too thick for it and that's not the dresses fault lol
4.0,Super cute!! Perfect for Flower Girl
4.0,Tight around hips. Otherwise the fit is good.
4.0,"Like it as is and hoping it will wash well.  Love this shirt, highly recommend."
4.0,Smaller then I thought. Needs a much bigger chain.
4.0,It is a nice piece of jewelry that will never tarnish or fade! I’ll have this for many years and it’s not even gold or silver... plain old stainless steel. Nobody knows any different!
4.0,Very comfortable.  Sizing was perfect.
4.0,"Item is extremely cute, im giving it a 4 because its not as thick as i thought it would be. I wear a sz L and ordered a 3xl, it fits like a large."
4.0,Gorgeous dress. Good material.
4.0,"They are functional and look good.  Don't handle them too roughly, though.  Enjoy,  as I do!"
4.0,Band is comfortable. Does stretch with wear but adjustable.
4.0,"Asian Fit. Well made. Cute. This fits a 120lb 5' child as a 2x. It's still long in sleeve but this is not largely swimming on her. It's comfortably sized on her. (If it's important, we don't do tight clothing so baggy or loose is normal.) Definitely not for anyone beyond 5'6&#34; or 150 lbs. or it will be snug and tight. &#60;Something to consider. Wearing this in a coastal community. She said she's warmly bundled on these rainy, cold days."
4.0,"Belt fit, but I had hoped it might be a shade longer than needed.  Even us octagenarians are still ""growing"" boys."
4.0,This has worked well for my husband who has an arm injury.  It's soft fabric and has held up well through many washings.  It's easy to put on and take off with all the snaps.
4.0,These were for myself. I would have liked it better if they came with a case that would protect them.
4.0,"Like the color, Seem to fit well over my glasses"
4.0,"Nice, thin wallet. I do wish the outer pocket was a little more tight as i can stuff a few cards in and now they just kinda fall out if its pointed down.<br />Smells nice<br />cards in the 3 little slots are really stuck in there. i mean you could shower it with lube and they probably wouldnt come out."
4.0,"Fit true to size. Super cute, some of the stitching was coming undone, other than that was happy"
4.0,I thought it would fit a little loose but it was form fitting so order up if you want it to look like the picture. However it is a very cute and well made shirt!
4.0,"These are surprisingly light, but show on the ear!  These are rose gold over silver and well made..no burrs on any edges.  Fairly long but not to an extreme at all"
4.0,I like these even though I did not receive exactly what is pictured.  They look cute on and they all fit fine except for one of them is fairly tight on my neck....which is a normal size neck lol.
4.0,"Love them, wish the lenses were a little darker but they are ok."
4.0,"This bag just the right size to carry around more than just your daily thing,.....very happy with the purchase,hope it lasts more than one season"
4.0,It was a little smaller than expected but it actually Fits a lot better very warm
4.0,"Order either true to size or 1 size smaller. Fits loose, but it's super cute with a belt around the waist. I love how low cut the arm holes are. It looks great with a lacey bralet"
4.0,"It’s cute, a bit big but mostly my fault because I was afraid it would be to small so sized up. The fabric feels good but it has wrinkles that didn’t wash out, and I am not a fan of having to iron."
4.0,"This is a really nice looking belt, but it runs really small. I ordered a 38, which should have fit my husband. I reordered in a 42. I hope that isn't too big, but I was afraid a 40 still wouldn't be big enough based on what the 38 was like."
4.0,These are great for keeping little hands warm and are very easy to put on!
4.0,Looks good..the only thing is the links connecting the leaf to the chain feels a little flimsy but love overrall
4.0,my 6 year old loves it.
4.0,"This fits well and it really pretty! It would work well, for most body types, with the chest being the exception. It isn't for small chests. The color is really pretty, and the length is great."
4.0,Good quality.  Easy to attach to my Fitbit. It's a little stiff but that will change with time I'm sure. Very happy with this purchase.
4.0,Beautiful dress this dress runs long  I really enjoyed that because I’m 5’11”.
4.0,"I read a lot more negative than positive but for $10 why not take a shot in the dark?<br />I'm 5'9, 130 lbs and very disproportionate. I read about sizing problems, cheap material and just all around bad product.<br />Psh. I must say the material is softer than most bathing suits I've owned before, I ordered a size up (medium) despite the fact I'm still in junior xtra smalls. Great decision. This bathing suit is so comfortable, I've been wearing it around the house for a few hours now. The medium is only a smidge small. I have a rather decent sized butt and plump boobs (more cushion on the sides if you get me) I do wish the coverage was a bit better as I had to tuck the ladies back in but all around, I do not regret my decision. My only real complaint is the padding. It's the equivalent to paper. Won't cover &#34;cold times&#34; and for claiming to be a push up it was very disappointing. Also, do have patience for the waist strap, it gets really weird and a disclaimer, the only reason my boobs look that good is because I myself put extra padding in mainly for support"
4.0,"Bigger than i expected, the dots are painted on kinda eh and the side of one of the mushrooms has a weird edge on it. Still like it."
4.0,"I loved this dress! The lace is silky soft, the color, beautiful. The first one I got was too small; No problem exchanging it - the company was very good about it. Unfortunately, the next one zipped up, but the top was much too big! I'm just not a slim pencil shape, more like a juicy apple. The four stars is because, sadly, I had to return it, otherwise, it would definitely be 5."
4.0,"Like most Shimano shoes I have tried, this runs a size small, I uaually wear 10.5E and needed size 46. The front of my feet do not feel too tight despite my wide feet, which is a problem when wearing other brands. My other pair is the Shimano SH-XC31, which is stiffer, but the soles are too hard and do not grip as well as this pair when walking offroad. Being less stiff does make pedaling less efficient. I do walk my bike quite a bit offroad, and these shoes are fairly comfortable for doing so."
4.0,Its comfy
4.0,I love the color and comfort of this<br />This product. But unfortunately it now snags on my clothes and messes them up.
4.0,The charm came in beautifully. It is a little lighter in weight then I was expecting.  But the charm is dazzeling none the less.
4.0,More of a bright coral than a subtle blush color but still very flattering!
4.0,"looks great. not as nice as the original, but works."
4.0,Great umbrella bit base could be heavier so it doesn’t blow away
4.0,"Not as blue as shown, more of a blue-gray but looks ok with denim which was what I was looking for.  Socks themselves are very soft and comfy."
4.0,"The Belt is a little long, but other than that, the dress fits amazingly. I'm 5'6&#34;, ordered a small, it comes just down to my knees. :) Definitely looking into ordering another color."
4.0,"Decent quality for what you pay for. It is light weight and flowy, very feminine and flattering."
4.0,The dress is very cool but the size is not for me I wear a XL and this is too short and too close fitting for me
4.0,Great wrist wallet!  It is a great length and thin so it is easy to throw in bookbag or carry in hand.  The only bad thing for me is it is so thin when I add my money and cards my lip gloss won't fit to zip up.  So of course no phone can fit.  But as far as cards and money and a light weight wrist purse this is a really nice option.
4.0,Durable and has a great looking blue paint job.  The only thing is that the paint started peeling off the second I took it out of the box.  But its a shoe horn right? No big deal.
4.0,Hangs too low in front even when balance of sizing is correct
4.0,"Looks great, just a little tight in the chest area."
