rating,review
4.0,i love it!!! good quality and very versatile!!!
4.0,More form fitting than I prefer<br />Beautiful colors for summer.
4.0,"I bought this tie to use for my daughter's wedding. It was the perfect color and size, as listed. It was stiffer than I expected for a silk tie, but I like the decorative texture and it performed well."
4.0,"I bought this for my son's cake smash. The quality seems to be good, and the outfit is really cute. The pants are like a light twill that you would have for summer khakis. I wish they were more like actual khakis, but they're OK. The shirt is adorable, and the suspenders were the right size.<br /><br />Sizing is a bit odd. Initially I bought the 12-18 month size, but it was way too big. My son is tall for his age and doesn't have baby fat. I exchanged it for the 9-12. The 9-12 pants fit fine, but the shirt was really tight and it was hard getting him in it. It's also odd the tag is on the outside."
4.0,"Love these earrings, however a couple of them did come where the post was hooked to the ball on the back.  While I am able to get them in, it can be frustrating.<br />Dainty, comfortable and well made"
4.0,"This was a perfect jacket for my little sister to wear for my wedding. The jacket runs small, she normally wears a small but I ordered the medium and it fit perfect."
4.0,"Nice sockless socks.  I like the grip at the heel.  Colors are okay.  They do run a bit smaller than imagined.  I wear a 10.5, socks advertised at size 10-12 and I find them a bit tight."
4.0,This was a nice wrap/sarong. Very stylish. But the stitches ripped so easily. I got the seams torn for wearing once in the beach
4.0,This top is so cute! It is alittle sheer but the grey color doesnt show through too much. Thinking of getting the other colors too. I got a large because I am like a 12/14 & the fit is good.
4.0,Still good for what it is.
4.0,"Fits well, is pretty, and decent quality the only thing i don't like how its nowhere near as white in person as in the picture and for that reason i took off a star."
4.0,"Super cute. A little narrow in the toe area, I'd order a half size bigger if your foot is a little wide."
4.0,"This is the most badass wallet an Otaku can have, and holds a good amount of money. The card slots are kind of small though and it doesn't completely open all the way. Besides that I love it!"
4.0,"A little bit too thin for me, but great for the price"
4.0,"The dress looks exactly like the picture. However, my boobs were completely flattened in this dress while the rest of the dress looked fine. Be aware, this dress isn't great for the bigger breasted ladies!"
4.0,A beautiful dress bit the size run a bit bigger
