rating,review
4.0,It was super cute!
4.0,"Fitted by otherwise fits fine. The buttons aren't the best quality and they feel like they're hanging on for dear life, but it's a nice change from the typical casual black top."
4.0,"The top is great, the bottoms are pretty snug on my booty but overall I love it!"
4.0,I’m 5’4” 125lbs. Got the medium and it was way to big. But i will keep it and use it for pj top.
4.0,Nice. Keeps excellent time. Lots of admirers.
4.0,I like that it is real lapis lazuli.
4.0,"Great socks! Not too thick or thin, good support. Would buy another pair for sure."
4.0,Bridesmaids worn once for our Boho wedding this past weekend. Beautiful dress. Very comfortable.
4.0,Is good quality but the XL is little tight in belly
4.0,Comfy little casual dress. Looks cute with jean jacket too
4.0,"A little snug, but looks good!"
4.0,"Pretty cute! The fits is great, but there is definitely a few awkward irregularities. All in all, a great deal for $12! I am 5’2” 125lbs, very muscular, long waisted with big thighs and booty. I bought the medium and it was a perfect fit."
4.0,"First to be honest i dont know this watch,looks very well made,elegant,spare bands but in the descripition reads swiss automatic and in the product especifications SEAGULL 3600k thats chinese movement......they made very good movements but in this watch is chinese quality movement."
4.0,Perfect gift for my mother's birthday. Great price. Shipped pretty fast.
4.0,"This bra is beautiful and it does a great job of holding up my very large breasts - in balconette style. I bought a 36DDD at first and returned for a 36G, which fits much better in the cup. The band fits as expected leaning towards small, the cup is larger than expected. I have natural and fairly full breasts, but the area where the cup meets the shoulder strap has a little gap on the larger size, and I get a slight double-boob on the smaller size. If you have an emptier (deflated?) upper breast, this bra may not work for you.<br />The color is a lovely sort of lilac bluish/purple. There are no matching panties, sadly, so I bought a dark nude lace tanga style panty, and it looks really cute.<br />The main great thing is that my boobs look amazing in the bra, but the main bad thing is that from the first wearing, I felt the wire digging slightly into my left underarm area. The wire does shift inside its casing, which I think of as a flaw, but it did help me to adjust the wire a little, up into the seam where there is more padding. That said, the structure of the bra, wires and strap around ribs, with seams, etc., is pretty substantial. You feel like you're strapped into something heavy duty, but it looks so pretty that the sensation doesn't match the display, lol.  Another weird thing, that others mentioned in reviews, is a squeaking or what I would describe more of as a creaking noise in the structure. I am pretty sure this is the wire shifting around in the casing. It is not very noticeable, like wearing a squeaky shoe or anything, but it is a little odd to hear from time to time. If you have sensory issues, this may not be the bra for you, for all of the reasons above.  -  Otherwise, if you have a large rack and would like to put them up on display occasionally - I recommend this bra!  **Keep in mind that the price is great on this bra and returns are listed as available, but they don't tell you in advance that there is a $5.95 shipping/restock fee (to HerRoom) to return it. I ended up keeping the smaller one as well, hoping to find someone to pass it on to."
4.0,"I like these sleeves. I only wish they came in other colors than these intense high contrast ones. Like green, brown, gray, rust."
4.0,Looks very nice! They sent me another one as the first one didn't work after checking the battery.
4.0,"So I followed everyone's advice and sized up a size. I usually fit a medium, sometimes a small. I got a large per the advice given and I was disappointed. Do not follow the advice! Get your right size! The large was way too big. Fortunately I only need it for the avengers movie to dress up as scarlet witch and then I can return it for the right size because I do like the coat. The only other problem I have is that the lapels won't lay down, they keep popping up, but that's not too hard to fix. The quality is very nice for what I paid"
4.0,"These pants were not exactly what I was expecting when I  ordered them but I was still really happy with them. They are made of very spandex like material but are still really soft and comfortable. Something I really liked about these that I am not really sure is even suppose to be a feature, is that you can wear them with the band folded over or you can wear them where the band is not folded over and go higher up your waist. I like this option when I am working out cause in my mind it helps holding in my tummy area. If you are in between sizes I would recommend going smaller only because they are really good at stretching so if you think you can go smaller, do it. You will not have problem with these being see through, which was a plus for me. I only gave it four stars because I was expected it to have a little more of a cotton material. Also they were actually kinda long on me and I am 5'6."
4.0,This was a nice full boa. There was some shedding but not enough to make it a problem. We used it a lot for photo booth shots.
4.0,"After wearing this throughout the majority of the day, I'm very happy with how this turned out. I needed to order a Yusuke cosplay within a week's time, and I ended up ordering this. I ordered a medium and it fit perfectly. I'd never worn a jumpsuit before but this was really comfortable. The suit itself is comfy and fit well, the gloves are comfy as well, the sash is super easy since its Velcro. The tail itself is the lowest part. So far, the ribbon around it has come undone twice and the pole inside of it split it open so I took it out and I need to sew it up. Be careful with the tail. It also comes with armlets, but to be honest, I'm not entirely sure why. Maybe for help with boots? This set does NOT come with boots, but I just bought a pair of white go go boots from a local Halloween shop. Overall, this is very solid and if you want to cosplay Yusuke on a budget or don't have much time I would absolutely recommend this."
4.0,"overall good tights not to thick, but just a little on the thin side great for summer morning runs."
4.0,It’s nice... but it’s pretty small... I was hoping it would be bigger. Kinda looks like a toy...
4.0,"Arrived early in perfect condition. Very sturdy. Only downside for me personally is how specifically the red pins are more dull and less vibrant as shown. Other than that, good for people who enjoy collecting pins!"
4.0,I purchased these gloves for myself. I was pleased with the quality and fit. I ware them all the time wile winter driving.
4.0,"The pants are accurate size, shirt is way smaller. I had to give it to a friend but it is very comfy"
4.0,"Unlike other watches i own, this one is both good function and form.  The time is easy to read at a quick glance.  The only negative is the watche's thickness.  Awkward when wearing long-sleeve shirts."
4.0,"Sweet little necklace for those of us who wear multiple fine chains. I would give it 5 stars if it came in 18&#34; or 20&#34; length, but that was easily solved when I bought gold chain extenders. Very nice, unexpected quality for the price!"
4.0,So great I bought another one in a diff color
4.0,"I purchased despite the bad reviews, when I first put it on, it did fog up.  I realized that there was a thin plastic film on the plastic that needed to be peeled off, once it was removed, no fogging.  I felt it was far enough away from my face and it did not touch my nose.  Not a bad product,  I just can’t stand having my mouth completely covered.  This give protection without feeling like you suffocating."
4.0,The pajama fits well. Robe a tad to small for my bust size.
4.0,"Wish the frames were just a little bigger. Still cute, so I will keep them."
4.0,A nice size that holds just what is needed.
4.0,the earrings seem of sturdy design. Cute color choices. The only thing that was different than the stock photos is that they made the beads appear smaller and more intricate. This isn't a huge deal but not as detailed as the pair I bought on the res in Montana. For the price though they are pretty and seem og good quality. There weren't a lot of photos for these earrings so I added some to show size.
4.0,I love this anket  Cant wait to wear all summer  So elegant  and delicate looking.  Good value for money.
4.0,THERE WAS ONLY ONE IN THE BOX AND I WAS THINKING THAT THERE WAS TWO<br />I am a soldier in Kuwait at the monument and well going home soon so it was realy good to have lights here. it gets dark at 5 pm....so need them on my bike...<br />but I didn't put it on my bike I made a jack-o-lantern out a plastic muscle building containers. I used the blue light for the inside of it...look at picture thank for sending the light so fast
4.0,"very good, fabric and style looks exactly like the picture and you cant beat the price, love!!"
4.0,"Decent quality and arrived as expected, nice dress for $30. Tight on sleeve and in bust area. A large is perfect for a 10/12 unless you are a solid D cup or larger- then it will NOT fit."
4.0,"This sweater is gorgeous and warm; however, it runs SUPER SMALL, which is why I only gave it 4 stars.  I normally wear a size 10 or Medium, but the large size in all PattyBoutik sweaters are VERY snug."
4.0,Love the shirts … did not give five stars only because sizing was difficult.  Usually order small finally ended up with large!!
4.0,"This product worked well but came unsnapped during the wash. While it worked, I wish it were a little sturdier."
4.0,"I have looked far and wide for a robe that is both functional AND comfortable, a much more difficult task than I ever imagined. Functional robes that absorb moisture when I'm just out of the shower tend to be heavy and bulky, especially around the neck and shoulders. Comfy robes are usually just for looks and comfort and not made for absorbency at all. I hit the jackpot with this one, though! It's soft and velvety on the outside with a high quality terry cotton lining. There is no bunching around my neck and the length hits just below my knees. Warm and cozy without being overwhelming. I love this robe now at the height of Mississippi summer but can see that I will love it in January just as well. My review is 4 stars rather than 5 only because I wish the span of the robe had a few more inches for use over winter Pjs. All in all this is a solid buy and the best robe I've found! Highly recommended!"
4.0,"The shirt looks great, and I get a lot of compliments. I would give it five stars if the material was just a little thicker and more comfortable."
4.0,Perfect! Did the job.
4.0,"I haven’t worn this yet, or washed it. I want to exchange it’s size actually. Ordered a medium and it’s too big. But the cut is very cute, and it has pockets !"
4.0,A little porous but nice fit and design. I wear it over a medical mask 😷.
4.0,A little tight in my kiddos feet but after a few wears they loosened up!
4.0,"I'm not giving this 4 stars for how I truly feel about it, but how I feel about it compared to the price. For my body, it doesn't fit well at all. I'm 5'9, but small on top, so I ordered a small. It's still huge on top, but only midshin length in front. I think the length actually is cute, but I can't wear it without my bra showing on the sides and all kinds of extra fabric gathering around my pits. That being said, it still worth the price because it's comfy and cute with a jacket or sweater to cover the poorly cut top."
4.0,"I was afraid that the bracelts would be too big, and they were, except for the black and white pearl ones. But the other ones I used parts from to make another bracelt that fits so it worked out well."
4.0,"So cute! I'' 5-7&#34; and 135, bought a small and it was a little smaller than I'd expected, probably would get a medium if I did it again."
4.0,My daughter loved it because it’s so soft and the little animals are so cute. She even wants to wear them to go out. The only issue is that the bottom is a little hard so it’s not the most comfortable and it makes a lot of noise when she walks but that’s insignificant.
4.0,"I like these simple belts to finish an outfit, I got them in every color, but they do stretch out pretty easily, so these are great for an accent, not so much to hold tight."
4.0,runs a bit small while still being elastic. Very pretty costume jewelry!
4.0,"Beautiful,!"
4.0,"Everything about the item was ok so far. My husband still has to try them, though. I'm smaller than him a bit, I tried them on and they fit somewhat a little snug. ESPECIALLY in the thigh and butt areas."
4.0,Bought the belly ring as I had the same one from Hot Topic and lost the ball. It looks absolutely amazing and is great quality! My only issue was that the ball had a tiny sliver of metal hanging out that cut and scraped me but other than that I love it and the free gift!
4.0,Ball Does not really stay pumped up but we have a pump so its not too much of an issue
4.0,"Very nice shirt.<br /><br />Because it's thick, there is no give in the material. None. So can end up tight on the arms. The body is fine.<br /><br />Shrinks a little after wash. So next time I'd go with a size up from my normal form fitting size.<br /><br />Otherwise, great. Definitely not a knock-off."
4.0,I wear these around the house to keep from slipping on hardwood floors. Good value for the price and wasn and wear.
4.0,"The stitching is very intricate and lovely. The heel is a nice height. The strap has a couple of positions for the button, so there's a good fit. I wouldn't do a lot of walking in them since they're fabric and they're heels, but  for a lazy day or short jaunts they're beautiful."
4.0,"The rose gold and regular gold are wonderful, but the white gold irritates my wife's ears, other than that good for the price."
4.0,I love the charm it is beautiful although it didn't fit my Pandora bracelet. I'm going to find a way to get it on.
4.0,its nice thank you using like bag and overnight bag
4.0,This mask came neatly packaged and folded as one piece face mask. The material is lightweight and easily fits over a variety of sizes of heads. My husband and I both had no problem with it fitting well over the designated area. This mask is comfortable and easy to breathe through unlike scarfs or thick neck gators. The material is adequate against wind and mild cold temperatures but doesn't not hold up against extreme temperatures. It is a wonderful commodity for warehouse work or protection against dust and wind. I was discounted this product in exchange for my honest and unbiased opinion.
4.0,"Very pretty compass necklace. Gold plating is nice and even, not too thin either. I really liked it but I wasn’t able to remove the pendant from the chain and put it onto another, it is not removable. I purchased this to put on a specific chain my husband gave me for Mother’s Day but that was not possible bc the pendant connector ring is too tiny to fit over either end of the clasp to be taken off the chain (or put on another, without a special tool and possibly ruining the pendant). It’s very pretty and I like it quite a lot but unusable in this case. I’m returning it but I’d have DEFINITELY kept it had the pendant been interchangeable."
4.0,Absolutely love this. I ordered an XL and my only complaint is it's a bit tight through the shoulders.  I'm going to order this again in a different color but I'll order a 2X this time.
4.0,"No doubt this wallet is well made and functional.  I'm only returning it for two reasons and all personal preference.  1) the leather is rougher than I expected or want.  I prefer the smoother grain leather.  2) it's a bit wider than expected.  still slim, but more wide than another money clip wallet that I already own.  If these things don't bother you and you're looking for a solidly built wallet, go for it."
4.0,Nice product for the $.  Have to improvise using your own holders/pillows if over 7 1/2 inch wrist.  And no larger face watches.  (Can't fit 2 side x side)
4.0,Granddaughter birthday party.
4.0,"I received this item at a discounted rate in exchange for my honest review. The discount I received in no way affects my honest opinion of this product.<br />I love this dress! My first impression is that the material is much thicker and heavier than I was expecting, but that's a good thing! The colors (I bought red trimmed in black piping) are very vibrant and cheerful. I tried it on and it fits perfectly! I'm normally a size 4, but I have a hard time finding dresses that fit properly in the bust without being obscene as I am a 30F bra size. This dress definitely fits the bill! There is a little bit of stretch in the fabric so I'm not squished and the sweetheart neckline doesn't plunge and show off a ton of cleavage. It's perfect! The dress did arrive pretty wrinkled, but that is to be expected. A quick tumble in the dryer fixed it right up! A minor qualm is that the black piping along the neck line isn't quite even, but it's not really noticeable, so no big deal. The washing instructions do say hand wash, which is another negative. Outside of that, this dress couldn't be more perfect!"
4.0,"I received it today and it looks great but it's a little small. Even though I ordered the largest size they had. I am Asian and I would fit better if it was a 4 or 5X. The chest area is a little small My bra size is 34C.  I can only ware sleeveless tops and leave it unbuttoned.  Unlike the models shown, I actually have breasts, so the jacket does not close nicely.  Other than that, the cut and metrical is nice and has a clean look to it.  It is great for spring or just when you need a light jacket."
4.0,Gift....had to send back but it was corrcted.
