rating,review
1.0,There is no hole for a bun
1.0,Was not color advertised disappointed
1.0,This is a dupe.  I got these by accident but still tried.  Product is like water.  No coverage what do ever.
1.0,"If i could, I would give this zero stars!<br />These leggings were the worst material ever. They are extremely thin, and after one wash, they came out with numerous holes in them. The holes were small and i didn't realize until i was already out of the house. In middle of the day one hole snapped and the entire legging ripped right across my thigh. They weren't even small on me!!!!<br />I have multiple items by this brand and usually wear a size small. This was a medium, fit correctly, and all of a sudden the product rips on the second wear. I discourage anyone interested in this item"
1.0,"Bad quality, the label was removed. I try to take two photos and didn't allow me. So dissatisfied with this product"
1.0,Not comfortable to wear at all for me..
1.0,"This was the worst purchase I have made on Amazon.<br /><br />We used this luggage once and the biggest suitcase broke on the first flight of our trip to Morocco.<br />The suitcase was halfway filled (roughly 20lbs of clothing) as we were expecting to purchase a lot of things to bring back.<br />When we landed in morocco, the frame was cracked, one of the wheels was missing and the whole suitcase was unusable. Mind you, we now had to use this for 14 days and it didn't even survive being loaded onto a plane.<br /><br />I contacted customer service. They really did not seem to care. They offered to &#34;replace&#34; the big suitcase with two more smaller suitcases. When I explained to them that this is of no help (As we still have the 2 small ones and have yet to use them) and that we purchased this set specifically for use of the largest suitcase - they completely stopped responding to any emails.<br /><br />We're now stuck with 2 small pieces of luggage (that we cant trust to use) and a broken large suitcase.<br />It would have been more fun to light my money on fire than to deal with this crappy luggage and company."
1.0,Overall I really liked them but not even a month later I was taking them off and a part broke off. Not worth it.
1.0,His product started to fray the same day my son wore them. The fabric looks pulled and now can no longer use.
1.0,"Don't let the girl model fool you, I am 5/1&#34; 115lbs and this thing swallows me whole!<br />Def more suited for a man over 5/10&#34;"
1.0,COMPLETELY SEE-THROUGH. The top elastic twists and is impossible to fix.
1.0,Received the wrong item
1.0,I wanted long tanks to wear under other shirts on and off the bike. These are not long enough nor do they stay put. I would not recommend.
1.0,Awful product!
1.0,Run about 2 sizes too small
1.0,Somehow both too large and too small?? The wait and was very tight and the hips and legs were very loose.
1.0,The fabric was soft and lovely but it's way to small for any babies head! Unless they are two days old. Looked bigger online. I'm so disappointed.
1.0,"Upside down There is also a small hole just below the neckline on the backside of the shirt. I love the shirt, if it’s I love it I would love to have the shirt fixed or whatever you think can be done."
1.0,I received this product broken
1.0,When i press the S on this device the suction level does not change...can you advice why?
1.0,"I spent over $100 for these socks for my girlfriend who has a genetic disorder where her feet and hands are always freezing cold.  They do not get warm at all, let alone hot.  She never uses them, they are incredibly uncomfortable and I spent over $100 for them! INSANE.  I wish I could have returned them but they were a gift and the boxes were lost! Horrible buy and to this day I am so disappointed that I wasted that much money on these pathetic socks."
1.0,All 3 products kept falling off. Until one day swimming in my pool it broke. Not even sure how that happens it’s supposed to be real gold.
1.0,"Fabric stretch and it’s white, no black legging at all, when you see it on you can see underwear. Cheap fabric and fading color."
1.0,"This is nothing like the picture. First, I bought it because I liked the ribbed texture of the material, even one of the customer pictures had ribbed material....mine was NOT!! Second, super cheap material and construction. It doesn't even have a tag in it, looks like the clothes my mom used to sew for me when she was first learning. Third, the fabric has a shine to it. Yuck, worst thing I've ever bought on Amazon...and I love Amazon!! now I have to wait 48 hours to see if they will ALLOW me to return it, since it wasn't Prime. Its not the money, its the principle that I was duped by these crooks!!!"
1.0,This shirt was poorly made...
1.0,If this dress was made better it would of been a great dress. They shoved into a small plastic bag. So that ruined the pleating and made my hips look huge. Also was sown poorly as well. Sent this item back.
1.0,Does not stay connected while charging.  I believe the Fitbit charge is a poor design for any cable charger.  even original didn't hold well.<br />I have to put tape on it to hold the connector on.
