rating,review
2.0,The picture and pattern do not match.
2.0,Too small in waste.Too pong in length
2.0,The inside material is rather thin and ripped on me already where the cards go.  I got this because I needed a new case and wallet and thought the combination case/wallet would be a good idea.  It would have been if it were made with better materials. All in all not happy with this product.
2.0,I love the look of these sandals but for some reason the left sandal was smaller than the right one and I had to give them away. Beading also scratched the top of my foot so I had to put a band ache to prenvent futher injury to my foot.
2.0,"I wanted to like this shirt so bad.  I followed the sizing guidelines and bought a small which was still too large for me around the arms, around the neck, and in the chest.  Also, the shirt was somewhat see through too.  Adorable print though."
2.0,I expected it to be a coat. Instead  I got a fashionable lined shirt. No pockets as well.
2.0,Nice quality but tiny and returned it.
2.0,Ok quality but the size is very small. My 13 year old can't wear it. It doesn't fit her head. We were disappointed.
2.0,Can't breath a lick if you sweat in it. They are great if you are not going to  sweat. But I bought them for work and working out. Lab mask are better.
2.0,Bought these in size 18 months and they are about 3 sizes bigger than stated on the tag
2.0,Interior circumference is a little too small
2.0,Runs way to small and lays funny on the body
2.0,These run extremely small way way to small and tight on my girls. Deff order up two sizes this looks like it was made for a kid
2.0,Too tight thru mud section and hips
2.0,Came with a stain
2.0,"junk, and it was expensive. returned"
2.0,Lightweight but way too floppy and would get in her eyes. Annoying.
2.0,Cute swimsuit but the top is way to small and the bottoms are a little big. They both say the same size but don’t fit like they should. I wouldn’t have been able to size up or down to make this one fit.
2.0,My daughter daughter these with her own money... it broke in half the first time she wore it. Waste of money!!
2.0,Had it just over a month and it broke.
2.0,It is a pretty dress. Too bad my zip broke before I could even wear the dress once and I ordered the correct size.
2.0,Broke after a couple weeks of use.
2.0,"Love the color and fabric but WAY too big. The top is also weird and does not fit properly , the straps, although adjustable, are way too long and too low cut even if I make them super short. Pass this up, it does not fit like the picture shows. It’s not worth my time to send it back, I could possibly use it as a swimsuit coverup.... maybe"
2.0,"Shimmer not as good as others I have.  Also, I purchased 7.5 to 8, they do not appear to be that large.  They are definitely not 8"
2.0,Not very exciting no support at all I doubt I will wear them. I was looking for some color at an inexpensive price .....
2.0,"I normally wear a 34DD in all my bras to include sports bras. I could not even get this bra on. The shape of the bra is much too small. I have not ever had issues with sports bras ill fitting, but I am not sure who this bra was designed for. You have to be a child to wear these bras. I would not recommend this bra to anyone unless you have a very small frame."
2.0,"Very low quality. It's not cozy, like it looks in the picture. It's thin and cheap, with bulky, messy seams and big visible stripes where the pocket is sewn in that make it look like you have a turtle tummy."
2.0,"I just received my package. I was super excited and I thought everything was fine, but I was wrong. I tried on my coat it definitely was not the right side. I ordered an XXL and I'm pretty sure its a L and really short on the length. I tried on the shirt and its loose which is good but I realized there wasn't any hole. You could see where the button should be going in but there is no hole TO put in. The pants were fine and so was the leg piece. But I'm kind of bummed out they didn't check the sizing before shipping. Definitely going to have to return and hopefully they'll get the right size..."
2.0,"The material is light but it was to small, tight around my ears and to close to my face made it feel uncomfortable."
2.0,Broke with a few weeks.
2.0,"This runs extremely small.  I am 5'4, 120 lbs and I couldn't even get this shirt on-ordered a Large.  It fits my 6 year old granddaughter."
2.0,Poor quality. Came missing a bead
2.0,"The shirt looks great when you get it, but it is nearly impossible to iron after washing it. I bought this shirt to wear to work with a tie and it took me forever to iron it to some condition appropriate for work. Near the seams it is wrinkled even when you're trying to iron it because it is smaller by the seams. The collar is floppy too for what that is worth. If you're planning to wear this to work or anywhere else that you need it ironed, I would suggest looking elsewhere.<br />This is the only shirt I could find in the orange color that I wanted which is the up side to this shirt; there are several color options that aren't easy to find."
2.0,The color of stone was pretty but I noticed there was crack in the stone.
2.0,quality not that great- strap & design too small
2.0,It would be great if it had pockets like the picture VERY DISAPPOINTED WITH THE FALSE ADVERTISEMENT 😒 😕 its just ok.... material is a little to thin too...
2.0,"Way too slim cut for a man, ordered a size larger and still didn't fit. The fabric is also see-through, so unless that's what you're going for, I wouldn't recommend."
2.0,I returned these. They do not fit like a skinny jean but more like a straight leg. Not tight and not stretchy. Not like pictured here.
2.0,"This jacket is 100 percent polyester, but simulating wool.  I thought this might be good for cleaning purposes but the fabric a little stiff and it sort of squeaks when you bunch it up.  The fit is not very flattering as a result.  I am returning."
2.0,"Sorry but I receive a&#34;Moon Triplet, 18mm10X not a 10X x21mm.  However I an very pleased with the Moon Triplet that replaced my 54 year old B. & L Hastings Triplet."
2.0,Falls off due to heat
2.0,"The leather cord on this necklace is okay, but the assembly of the bead pendant is very shoddy and lop-sided.  Looks like something made in summer camp."
2.0,I would size up 2 sizes. I wear a medium in everything and ordered a medium. WAY TOO SMALL
2.0,Very cute but very poor quality
2.0,"LOVE the look of this ring, however, I just got it a few days ago and half of the gems have already fallen out :( very disappointing..."
2.0,"If you are buying this for a small child then it might work, too small for any adult. Beautiful though."
2.0,Very cheap and horrible bubble-gum pink color. Returned dress.
2.0,Definitely inaccurate description. Runs small. Still super cute though so I'm keeping.
2.0,They are cute but cheaply made. The zipper busted as I was packing the first time using them. Next time I'll spend more money and get the compression packs.
2.0,Picture deceiving. No utensils included. I had picked this option since it was supposed to include utensils too. Disappointing.
2.0,I love the fit but worry about it because the cut out designs go pretty high so I worry they’ll show my goods
2.0,"Smaller than expected, not much stretch in fabric."
2.0,Love the colors. Love the fit. Went to squat test them and noticed a rip across the bum area. Super disappointed was really excited to wear these.
2.0,"Stretched out in no time (2 wearings), which was a bummer.  That was disappointing to my teenager.  Ah well.  Very cute styling, though."
2.0,Cheap cheap. Seams are not lined up. Elbow patches not in right place. Very thin.
2.0,This is not a sweatshirt. It's a shirt. It's not warm at all. The pink is not at all accurate on the website vs. the product I received. I will be returning.
2.0,Its functionality remains a total mystery
2.0,Way more boxy than pictured. Returning.
2.0,"These are soooooo small that I gave them to my 6-year-old grand-daughter, and they were even a bit too small for her ears.  They are actually small enough for a doll to wear.  No joke!"
2.0,you couldnt remove the label on the glass which is by your eyes
2.0,It don't look like the picture. Would return it but it's not worth it.
2.0,"nice shirt, I ordered for my son because he wanted the fitted look.  We got his original size but the shirt fits big, too big for fitted look."
