rating,review
2.0,Thinner than expected. Tight around the arms
2.0,Arrived with a hole in the shoulder seam
2.0,One shoe actually shrunk from the heat 😳
2.0,It looks pretty..... but mine fell apart when it's worn the  3rd time
2.0,Love the fit and style however the pattern was very different from what I saw in the picture. I understand it won't be the exact same but I expected the same pattern at the very least.
2.0,"The material was flimsy and shapeless, and the proportions of the dress were off (large bust, too small waist). I would not purchase this item again."
2.0,"The watch band runs large and no tools or instructions are sent with watch to take some links out.  Took it to a jewelry store, they took out as many links as possible and it's still a little big."
2.0,Hardly any arch support
2.0,"Very little support, bra pads fell out in washing machine."
2.0,"This shirt is very see through. It is made of fabric similar to thermals. It is not soft- it is a bit rough upon arrival. The shoulder straps hang by the neck and not at the bra strap line. So if you're looking to hide those bra straps this isn't going to work even with cross straps. When I tried it on, the peek-a-boo shoulder hem doesn't lay flat against the skin, it bulges out into a U/cup shape(see photo). The bulges happen for both shoulders and both the front and back of the armpits. Kind of like you're waiting for someone to tickle you lol. The arms are very long and went past my finger tips. The body panel fit up top even though I'm super busty but was very tight around the waist. I think it wasn't a good pattern or the cut is off proportionately. I am 5' 5&#34; and usually a 12/14 for reference. I purchase a size 2XL. The length is perfect for wearing with legging which is what I was hoping to do but I am returning it because it wasn't love with all the misshapen parts."
2.0,"I think this just might be the single most unflattering and uncomfortable thing I've ever put on my body.<br /><br />I'm 5'4"", 220lbs, 40DD and generally wear a size 16 dress. I ordered this in my usual size, and it hung off my body like an ugly sheath dress. And I'm even 32 weeks pregnant currently! The fabric is awful; it's so noisy and stiff and does not have any stretch or give whatsoever... but it also doesn't hug your curves or leave you with any semblance of a flattering figure. It doesn't matter how you tie up the front, it just hangs there and doesn't cinch in the waist at all. The sleeves were comically large. I put this dress on, took one look in the mirror and immediately took it off.<br /><br />No. Just... no."
2.0,"Loved them, but I'm down to 1 they are on very thin material.  Easy to break"
2.0,Not large. Way too small
2.0,Runs very small. Missing the black tie bow.
2.0,Very disappointed. I thought it was a sweater dress and it's not. It's a shiney spandex like material and the busy and sleeves are very tight. So if you have any kind of chest the material stretches and turns the navy white. The pattern is still very cute so it will be going to my daughter.
2.0,color is different from the pick and looks cheap
2.0,Did not fit my 8 year old. Too big. Should not be listed for girls as they fit Women’s sizes. Cute otherwise.
2.0,Very cute but was only able to use mine twice before the chain snapped.
2.0,Not deep enough for head. Feels as if it can easily flop off. Donated it.
2.0,The bag does not seem to be of the best quality ..which was not too bad..but the colour is off..it is more of a orangy reddish pink..Very colour..
2.0,Disappointed. These cuffs were not evenly sized. One cuff was both longer and looser than the other on at least 2 of the pairs. Also loose in general. Faux fur looked ok but ugly gray elastic in all of them so it doesn't blend in with the color of the cuff.
2.0,I usually wear M took a XL it fits . Its doesn't really do much as far as tucking.  It's more like a thick swimsuit material . You get what you payed for . Will bot had bough if i tried it at a store
2.0,The metal buckle brakes after 20 wears... on out third belt
2.0,The outer road ring broke the first time I tried to put watch in the case!
2.0,Weird fit on these shoes...... and I love UGGs. I sent them back.
2.0,The gloves are not warm ar all. Might as well not wear gloves at all. Should be sold just for looks.
2.0,"It is too short for tall people… it fits perfectly but too short, it finished just in my back part."
2.0,"The over swimsuit is cute and the material feel like any other swim suit material. but for people with bigger boobs that need some support it's not really good unless you tie the strings super tight to hold them up. And the bottoms come below the belly button and are bunchy in the crotch and the butt, NO GO. These companies need to do better with the sizing because i even measured my self to see exactly where i am and then the bathing suit was still off!"
2.0,"I was so very disappointed in the spelling of ""taking "" otherwise a nice, soft t-shirt. Zoom in on picture,  I didn't notice it before I ordered it."
2.0,"The tie was thinner than the specifications stated and is too thin to be worn as a corporate tie.  If it were thicker as stated, it would be nice."
2.0,Very uncomfortable to wear. Creates a lot of pressure on the top center of my forehead. Sucked
2.0,"Fits skin tight, not like photo. Bunches up around my neck,  Don't buy this based on the photo.  If you do buy it, it will work."
2.0,"Second time buying this dress from Wellwits. The first (grey) was too tight for its alleged sizing, with no stretch. Had to return. The second (light blue/mint color) came with one button buttoned, and all the other button holes still shut, lots of loose threads, and thin, crumpled material. I'm honestly shocked, as my daily, go-to dress also comes from this seller, Welwits, and it looks like this dress is made by an entirely different organization. NONE of these variations are even near worth the price we paid for this dress. Ick"
2.0,Some of the seams are not straight.  I wish I would have inspected the dress carefully before it was too late to return them.
2.0,"They fit well and are ok.  The problem is that the fleur-de-lis do not look like fleur-de-lis.  They look like some kind of cross thing.  No one is going to see them and think ""fleur de lis""."
2.0,You can not wash these or they will have holes in them. Other than they are cute and kind of itchy.
2.0,Not true to size. They are wide and to big on my son.
2.0,I have ordered this item twice where I ordered a smaller size than the first. The bottoms do not have elastic around the leg openings and makes them too big. Luckily I can sew and will have to fix it myself. I should mention that this is not a licensed Bluey product and is a knockoff.
2.0,Shrank so much on the first wash that I never got to wear it :-(
2.0,"It was absolutely tiny, I got the largest size and it wouldn’t go past my thighs. I’m a size 16 and it wouldn’t fit my size 12 roommate either."
2.0,Funky more of a shower shoe than a slipper
2.0,The top fit great but the bottoms are very small. Quality isn't all that great either.
2.0,I normally wear large or xl. I ordered large and it did not fit. It more like a small size.
2.0,Sorry they were to thick.  I expected them to be a little thinner .
2.0,Product fabric very light. First inspection. Not a square bottom. It’s flat so packing  certain items won’t work well
2.0,"Much smaller than expected.  I wanted them for myself, but will gift to my young niece.  They are pretty though!"
2.0,"These were not for my, they were for my son but he said that they the bridge on the goggles hurts him and he really doesn't wear them. They are his &#34;extra&#34; ones if he ever forgets his Speedo goggles now."
2.0,This is more for a toddler than a child. I ordered for a 6 yr old to small.
2.0,Material felt good. Incredibly small. I wear an 11 shoe and my girlfriend wears a women's 7.5. These socks fit her perfectly. Not sure what they were thinking...These are certainly not Large socks.
2.0,Very cute earrings.  However they are not pure silver.  The coating has faded and they are not as pretty.  Wish they were solid 925 Sterling silver!!
2.0,"Disappointed, post is very long and bent. The design could be really nice if not for being so thick and blingy. They look like they came from a gumball machine, which is too bad because the design itself is really cute."
2.0,"I just got this jacket today. It fits well. It’s stretchy, flattering, and the color is right. But, when I pulled it out it had a horrible chemical smell, and like some other reviewers mentioned, the buttons literally jingle loudly when you put it on or move around in it and they look cheap.  For the annoying jingling alone, I’m going to return this. It indicates that it is very cheaply made, and the smell doesn’t help. I’ll pay a few dollars more for something that doesn’t sound like a Christmas ornament."
2.0,After three days the band started snagging on everything it crossed paths with and after one week one of the links broke. Also if worn too long it leave green stains on you skin. It’s a really pretty blingy band that compliments my ring but I’m very disappointed of the little time I was able to wear
2.0,"The bead on the drawstring fell off before the first time I even wore this. Took it on vacation, just poor quality and I don't expect it to last more than this one trip."
2.0,"Even though this is really cute, it is HUGE!!. So disappointed that I will not be able to use it for the occasion. Size down!!"
2.0,Buyer beware!!  The shirts are EXTREMELY small and then you have to have pay 1/3 of the cost to ship it back.
2.0,While it fit around me the cups are so small they might fit a B-C  cup at most. Which is a shame as otherwise it is rather well made. I noted that the metal piece turns sideways and the fabric bunches when pulled tight. For the price I might try to add fabric to the cups. I ended u gving it to my neighbor because it fit her perfect. She is a size 12. 5X my foot.
2.0,"Honestly, nothing is good about this product: too small, not good made, fabric is bad<br />Returning"
2.0,This is NOT a sweatsuit. It is a thin outfit. Ran too small had to give it away.
2.0,"I like these for running on the trails as they are comfortable and light with good colors, but I've found them to be unusually slick when running on some types of wet surfaces. For example, when walking on a wet wooden boardwalk I was sliding all over the place while my running buddy had a pair of Brooks Pure Grit 5s and her footing was normal. Twice now the shoes have lost traction after being exposed to a slight amount of moisture and I've taken a tumble; and each time my sense was that I couldn't justify the lack of traction. On a recent vacation I had to switch from hiking with these shoes to hiking with my normal Brooks PureFlow running shoes as the PureGrit shoes just couldn't handle any moisture. I'm going to shop for a new pair of trailing running shoes given the unfortunate experiences I've had with these shoes."
2.0,The lenses were too wide for my face and the glasses seemed cheep.
2.0,Bracelet is very small. Purchased as a gift for a child but not sure it will even fit.
2.0,So this thing took foreverrrrrrrrrr to arrive. Not too fond of the fabric and there aren't any pockets like the pictures show. Ordered the same style dress from other sellers and was very pleased with those.  Don't feel like wasting the energy to send it back so I guess I'll just use it to bum around the house or as a nightgown.
2.0,The color was different than depicted; I will be returning this.
2.0,"I love the length of this of this body chain, but it broke the first time that I wore it. Although I have tried several times, I can't fix it."
