rating,review
2.0,The glasses seemed to be of very low quality. I was also disappointed  at the high mirror look of the lenses… overkill for fishing. They are also very loose fitting so be careful if you buy them…
2.0,"Outfit would of been adorable but... Order 9 months for my small 4 month old. Pants don't even fit now, elastic band wouldn't fit a 2 month old and are super long, not stretchy at all. The shirt has a super wide neck that won't even fit a 3 year old, long arms and the width of the shirt fits him now. Sizing is so weird. I just wouldn't recommend this outfit"
2.0,This bra was just a lot of bra and not that comfortable.  It felt that I was wearing body armor and going to war.  Also gave me torpedo boobs
2.0,"The product does not look like the photos. For one, it’s snug-i ordered based on the size chart and it’s too form fitting. It’s also very, very thin...perfect for mild temps, but again, not like that photo.  And because it’s thin, it’s also light/color distorted at the seams."
2.0,I love them but there's no tummy control. The big elastic band on the top makes my mama belly pop out.
2.0,"Bought these for my wife.  She loved them.  The earrings are attractive and she loves the style.  The issue I have is that the posts are very soft and the back is a very tight fit.  To get them on, I had to help so the post would not bend.  However, the 3rd time she wore them, the post broke.  A better back would help."
2.0,"This tank top fits LARGE. Like 3 sizes too large. And it flares, so needless to say It was not at all flattering on my petite frame. It does not shrink after washing, but does maintain its shape well and I appreciate that the white is not sheer. If the sizing were more accurate and/or adjustable, this would be better. As it were, I would not recommend this shirt for a small-framed person."
2.0,Too small & came in an ungiftable crap box. The picture showed blush color; mine is colorless & blah.<br />Amazon makes delivery & returns difficult in my area so will just give to an organization. Not gifting it & don’t want it.
2.0,"i bought this for a cute date night dress.  the fabric is too casual for me to wear at night - its either cotton or like cotton to the touch. But, the cut is too dressy to wear around in the summer day too.  i would not call this a cocktail party dress because of the fabric.  The cut is good and seems true to size though."
2.0,"for the price very cute. feels rather cheaply made as if it came from dollar store or cheap drug store glasses, not very comfortable either on my nose."
2.0,nicely made...but very thin..returned:-(
2.0,Even though ut a xl it fit like a large.. Arms like a med.. So tech u want to wear a med of xl... Sending ut bavk cause i cant fit. Sad
2.0,The T-shirt has stretch. I sized up two sizes and ran small I can usually wear a large or XL. I ordered a xxl as Amazon tshirts usually run small. And it fits like a large. Also I thought the the lightening bolt was sequins and it’s not.
2.0,These have faded with the first wear at the knees.  They were recently delivered this month.
2.0,"The material was very basic, but the look was unattractive on me. Could work in darker colors for a basic plain dress if you want to weare a winter vest over it or something else to jazz it up a bit.  I returned it, and as standing in line in the shop noticed a small nick in the fabric on the front near the shoulder seam. It's visible, and would show more as washed."
2.0,Just opened the package that was supposed to contain 3 pairs of earrings. It only contained one pair.
2.0,The color and style was good but the quality of the shoe wasn’t what I was expecting. The customer support responded in an appropriate manner.
2.0,I had high Hope's for these boots but really not a fan. The tail on the backside looks like a bunny tail and they and short boots like almost ankle boots. Had I paid the full amount I would be sending them back. Really not cute!!
2.0,It did not look like a describe
2.0,"I was excited when I found this dress for a good price on Amazon. The dress is surprisingly great quality​ but is VERY short. I ordered a medium, and the wrap portion in the front came up to my crotch area and I'm only 5'3. This dress would be cute for someone 5'0 and under."
2.0,"It doesnt look like the picture at all. The gold tip is very light , barely noticeable. Also I've yet to be able to get the second ball off to even put it in..."
2.0,"Soft pajamas, love the soft pink color, but not very flattering on me. The material is also sheer enough that you need to have a matching color bra or the color will show right through. Will only wear this in front of my bf."
2.0,"Looks nice and fit is good, but strap frayed immediately on both sides. Also the mask kept slipping down my wife's face on trying it on, so we had to return it."
2.0,Very see thru good for bathing suit cover up the slip makes the dress ugly
2.0,Returned because color was not as appeared in photo.
2.0,Material has stretch but very sheer and tighter than expected from pictures. Save your money
2.0,Does not stay on the ear. It bends very easy. Would not buy again.
2.0,Keep coming apart and have to put back in loop to wear.
2.0,"This is a real review from someone who paid full price for the item - I got the XL. I normally wear a size 14 or 16. Their size chart does not offer a waist size. I went by their size chart and determined that the dress should fit me, given the bust size. The waist is so incredibly tiny.. I'm measuring it around 22in!! My attached photo shows this dress alongside another XL dress that fits me comfortably.. you can see the incredible difference in the waist sizes. The dress is stretchy, I can get it on and it's very comfortable... But it makes me look like a bloated whale and because of how much the fabric and elastic have to stretch, it lightens the fabric around my stomach because it's stretched so thin. When I pulled the dress out of the package, I could immediately tell it was going to be way too small. The bust and sleeves fit fine, but from the chest down the dress looks and fits no bigger than a medium. I would only recommend this to someone half my size with a flat stomach. It's extremely unflattering."
2.0,"It is a beautiful ring! I just love honeybees; however, this ring gets caught on absolutely everything! Mine is only a week old and is so bent out of shape its unwearable. I wish it was a full ring instead of the adjustable. Save your money for something else"
2.0,"I'll preface my review by saying that this top is very cute and seemed like good quality.  I ordered my usual size, XL.  The issue is, the body of the shirt was way way too tight .....but ....the arms were way too big.  I have normal sized arms and the arms were very very loose and the strange part is that they were 8 inches too long for my normal size arms.  It could have just been a mistake with the one that I received .....but it has to be returned."
2.0,I ordered this in a XL in May and just now received it In August. I order these for myself I wear a 42 C after opening the package I knew right away they would not fit. They fit my daughter who is a 36B perfect.
2.0,"Although the fabric and style is nice, the sizing chart on the description is completely wrong. This skirt was huge! Best bet, if you want to order, is to order one in every size and keep the one that fits. I would not order this again, because the sizing and measurements are totally off. The seller needs to get a correct sizing chart so customers can order their size. It wasn't one size too big, but like 4 sizes too big."
2.0,"I really wish I liked this purse.  Is it what I ordered?  Yes.  Did it have a strong fake leather/plastic smell when I opened the box? No, at least not to my poor sense of smell.<br /><br />So why have I given it such a low rating?  It seems cheap, even for the low price.  It came with a dent at the bottom, which I assumed would just go away with time but hasn't yet (although I haven't filled the purse, so that's probably my fault).  Both the short handles and the long crossbody strap had stray threads when I received the bag, which doesn't really bother me but indicates quality (or lack thereof).  The purse has a very plastic-y feel, and while the zipper at the bottom is a nice decoration, there is not a compartment there and this is a disappointment to me.  The inside of the purse is very roomy, and the zippered pouch inside is nice to put things that easily get lost at the bottom of purses, however, I am nowhere near filling this purse up, and it is a little too big for my taste.  What frustrates me most is that it is very difficult to use this purse hands free.  The shorter straps are a little too short to wear it as a shoulder bag, and the size of the bag is a little too big to wear it as a crossbody bag without feeling incredibly awkward.  For this reason alone, I started looking for a new purse after the first couple of weeks of using it.  I don't mind carrying it around with one hand for short periods of time, but it is way too bulky to do this while grocery shopping, going for a walk, etc.  Additionally, in the first week of use, I somehow managed to get a few pen marks on the bag which do not want to come off (clearly my fault for using a pen in the vicinity of the purse, but still frustrating nonetheless and I've not had this problem with other bags).<br /><br />Overall, I feel like the quality is not great and I am disappointed with this purse.  I do not recommend this to anyone looking for a purse that can be slung over a shoulder or worn as a crossbody bag for hands free functionality."
2.0,"This shirt runs very large. Size down if you don't want it to drown you. The base color looks cream in the pic, but it is actually pink. It is not the same as picture."
2.0,Humm
2.0,The dress has a poofy fit due to the awkward stitching and material.
2.0,"This shirt looks like it would be loose and comfortable especially in the arm area. IT's tight, so be careful!"
2.0,"Was very cute but sized really skimpily.  I am normally a 6 and the S could not even be pulled up, also VERY short in length."
2.0,"I dont know how to make it look like it does in the picture with he crossed part. Also when i got it, it came broken so i had to superglue part of the fabric back together but it feels like its gonna break everytime i wear it"
2.0,"I Wore the pants twice and washed them once. When I put them on for the third time, there were 2 holes in the crotch seam of the pants.  It’s a shame because they are very soft and buttery feeling!"
2.0,I thought they were slip resistant but they're not and the sole wear down fast
2.0,"I like the style of this cardigan, but for the price, the fabric is quite cheap. I don’t know how long this will actually hold up.<br /><br />If you really want good coverage and draping, then I suggest you go up one size; however, the sleeves could be too long for you. For me, I wanted it to fit like in the picture, and it does."
2.0,"It's an ok looking watch box that feels substantial and has a well padded cushion for the watch (I wish the logo wasn't on the front). Unfortunately it stopped working after about 10 months of use, which is a recurring theme in these reviews. While it worked, it was usually quiet, but would occasionally squeak/grind. I would look elsewhere."
2.0,"Original 5 stars review: Tried it once and was very pleased. A great alternative to goggles costing three times as much.<br /><br />Updated review is 2 stars. The glasses are clear and comfortable, but the fastener does not hold which makes strap loose. Glasses leak now. I will try to repair the strap by mending ends of it."
2.0,1/2 of the jewels had fallen out by the time I received the labrets! Imagine what would happen to the other half if I steriled them or got them wet in any way.
2.0,Glue released after 10 miles
2.0,Super comfy but there were holes worn in them the first time I used them. Huge bummer. You get what you pay for. Super comfy lounge around the house pants.
2.0,"Product was a tad too small and if you're a more plus size woman, you may find this bra to be flimsy."
2.0,NOT AS NICE LOOKING AS THE PICTURE.
2.0,My daughter is a 10/12 and I ordered a 12 and it for more like a 7/8
2.0,The top was too long and the shape wasn't flattering. I returned it.
2.0,Did not like the support. Cheaply made and boobs fall over and out of the bra.i hate these bras. I love the quantity but quality not good for big heavy boobs. No support. Cheap construction. I should have returned them.
2.0,Not worth it. I had to use some glue to keep it together. The tails get always in the way.
2.0,"Too heavy. I couldn't even claim the product because, considering the weight, the shipping costs all the way to my country were humongously high! Double the price of the shoe. So I lost my money buying this shoe."
2.0,Lining falls apart after 4 months
2.0,"Very warm but large sizes are only for tall women, nothing to do with weight. Shoulders and waist are for slim women."
2.0,"I ordered a size larger than my usual and it was skin tight. They (the seller or Amazon?) credited me the cost of the item, though, hence the 2 stars."
2.0,"This dress was cute in theory, but the seam is in the front weird, there are no pockets which the picture implies there are and worst of all it was about 5&#34; too short, I am only 5'8&#34;"
2.0,"Returning this item. It is both too small and very thin. It can be seen through on any part that is white. Not a quality fabric at all. Also, the pockets lay weird which aggravates the fact that it runs small. Very unflattering."
2.0,Received in a bag. I paid over $100 for a pair of shoes I want a box. They were dented.
2.0,"For the Medium that I returned, they made me pay $16 in postage, when it was their sizing that is WAY OFF!.  I wear a Small, even the Large was too tight in the arms!"
2.0,My son has worn this coat for just a few weeks and the zipper is already broken.  I ordered early so that we had all our snow stuff ready for the winter and now have missed the return winter.  Very disappointing that I am out $65 dollars and now need to buy a new coat.
2.0,not worth $40 feels like a $5-$10 shirt. its thin as well so i dont know how much lint can be take off before it tears a hole in it
2.0,Marginal product
2.0,[[VIDEOID:ef84107921246244565452f863e65539]] These would’ve been great if they didn’t come ripped. I was planning on using them to keep my dogs from scratching. I can’t do that now that they are already ripped
2.0,The fabric reminded me of drapery fabric for curtains
2.0,"I was hoping the shirt would look like the one in the picture, but it doesn't. I liked how the material was very light for summer. I ended up just wearing it for a barn shirt considering it wasn't as cute as the one in the picture- my husband calls it my clown outfit because of the way the shirt fits :("
2.0,This shirt was way over sized for an adult
2.0,"Did not fit like expected at all, more like longer tshirt, super fitted in chest, arms and under breasts before flairing out. I ordered the size appropriate based off sizing chart and I feel like I should have sized up two sizes. Have lost more weight, and still very tight in chest and arms. Not a dress. I'm 5'8"" and 160 and hits right at upper thighs, rump area."
2.0,"I Like this, should not have those things between the nose though, they tend to leave an imprint on your nose."
2.0,Too small for US sizes.
2.0,"I dislike the fact that they are SUPER see through. I purchased two pairs, the black pair had a hole in them when I opened them. It was in the seams, guess it wasn't stitched together very well.<br /><br />On the bright side, they're comfortable but not acceptable to wear anywhere but the house."
2.0,"According to the product description, this was supposed to be red.  Well, it isn’t.  It’s blue.  I suppose there is some kind of prize for getting the image color correct, though it would be nice to have the description and image match.<br /><br />One thing that is not revealed on the image or description is that there is a large (non-US) brand name emblazoned across the front top flap of this holder.  I don’t care what company it is or if it’s US or non-US, I HATE brand names showing on products.  If the company wants me to advertise for them, they should pay me.  I have covered up the name with gaffer tape, but obviously that’s not optimal.<br /><br />Aside from that, the holder is OK.  It can hold a large iPhone in the sleeve under the flap and a passport in the zippered pouch.  There is space for ID on the front and you could also fit in a VERY small/thin wallet.<br /><br />There is a carabiner if you want to hang this from a belt loop or a backpack.  Alternatively, there is an adjustable-length nylon strap you can attach so that you can hang it around your neck or crossbody.  The strap is pretty flimsy; obviously not slice proof, but I wasn’t expecting that.<br /><br />If logos/product names emblazoned on products doesn’t offend you, this is an OK small holder.  I cannot attest to whether the RFID blocker actually works."
2.0,It's ok but it's definitely a tight fit for adults. It also doesn't look exactly like the mask on the picture and the material will make you hot. It's just not what I expected.
2.0,"Overall, this zip hoodie has good potential but it is made a bit ""off"". At first I thought maybe I'd selected a 3/4 length sleeve or something because it fit a little like that but not quite. Which makes for a slightly odd fit.<br /><br />I hope you find this review helpful!"
2.0,"I have purchased these Boss  gloves many times at local stores. The 12 pack of gloves I ordered on line and received bear the same name, number, size and description on the attached product description as the ones I bought at local stores, but are made with thinner material and do not have near the amount of thermal protection."
2.0,Color / pattern not as pictured.  I returned.
2.0,They were very tight compared to.ither brands
2.0,Poorly glued.
2.0,It’s an ok piece for the price for costume jewelry but it looks flimsy and doesn’t feel comfortable wearing it - like it’s going to break
