rating,review
5.0,My boyfriend loves it and the way it looks on me.  Very light and comfy.
5.0,"Loved it! If you can handle dark, gritty and a crazy ride, you will enjoy this book like I did!"
5.0,"It fit as expected, but not with much to give.  If you are between sizes, I'd round up.  Great top - love the open shoulders!"
5.0,"I bought this dress to be my mother’s burial garment. It worked out beautifully. I got the light blue because it was the color of her eyes. My dad loved her blue eyes, so this dress commemorates their love for each other. I wish I could say I got this dress for my mother to go dancing or some other happy occasion, but death is what we all must face, and she would have definitely approved of this dress to go to her earthly rest."
5.0,"don't know about durability, but the boots are great!  comfortable and not nearly as big and heavy as my boots in the past."
5.0,warm and comfy. love them.
5.0,Great chain like the color and the quality
5.0,I ise this for all my piercing it has a good grip and its big enough. Love this and it makes it so convenient to pierce
5.0,Gorgeous<br />Good value
5.0,"Bought it as a gift, so far looks good, will see if pass the test of time."
5.0,"I love these cotton pants, so far they have washed up nicely-this is my third pair. My first pair bright royal blue seemed to shrink in length after first wash as advised before wearing. I requested 2 inches be added to my purple and black pair. Seller accommodated my request and they are perfect in length before and after washing! Serging stitch of inside seams appears to be loosely done, hoping this stays in place after several washings."
5.0,"I got this ring for my daughter and she absolutely loves this ring! It is adjustable, durable, shiny, comfortable, and very stylish!"
5.0,Pretty and inexpensive.
5.0,"I bought these for my niece for christmas, she is 10 and she loved them."
5.0,"My 6 year old nephew is obsessed with Kobe Bryant. He asked for a Kobe jersey for Christmas, but since Kobe passed his merchandise is EXPENSIVE or it’s off the market altogether.<br /><br />This item was perfect for my nephew. It’s big since these are adult sizes, but he loves it and he’ll eventually grow into it."
5.0,My son got this for Christmas and loves it!! It was just what he was wanting!
5.0,Super comfy and cute. Good quality. I would buy this again.
5.0,"This item arrived on time and I damaged. It is of great quality, feels and looks great! It even fit as expected.<br /><br />I recommend the company and the product"
5.0,Love this! It is exactly what i was looking for
5.0,beautiful bag that is not too big.  Extremely well made.
5.0,It came in like it was supposed to I didn’t buy it for myself I got for my daughter however she likes it
5.0,"These slippers are great! They fit well, the material is soft, and there is enough cushion for comfort. The bottoms have enough traction so I am not sliding on the floor."
5.0,Beautiful gloves to wear with my lace dress!
5.0,"They are great in that they don't fall down or ride up. There's a little ""shelf"" under the chin to keep it in place. The nose can be pinched tight and the ears are adjustable.  And I can actually breathe in them.  I highly recommend."
5.0,"Bought for someone else, good price, and looked good."
5.0,This is a good quality item and I will purchase again.
5.0,"Classics.  The feel a little light, but I'll let you know how they perform next season as they were purchased as collapsible ski poles."
