rating,review
4.0,"I am 5'0 flat, 130lbs and I ordered my normal size, which is usually medium, (I do have a little more in the back so if you're my size with a smaller booty a small would be good, as the material is stretchy so it may not fit right). I do however, have small boobs, (36B) so it does fit a little looser than I'd like it to in the top. Other than that, it arrives pretty quickly and does look exactly like the picture, (I ordered the green and yellow palm tree beachy looking one."
4.0,The socks are very comfortable
4.0,"This swimsuit is really cute. I love the style of the top, which is flattering but not overly revealing. The only problem with the bikini, though, is that it is definitely at least one size smaller than I expected. I usually fit easily into a size Small, but this one felt like and Extra Small, if not Extra Extra Small."
4.0,Nice for the feet. But be still!!
4.0,Love the fit- purchased as a post partum top and it’s fitted in the right spots and drapes around the belly. My only complaint is the quality. The top arrived with threads already coming out in multiple places. I’ve purchased from this brand before and expected better quality.
4.0,I ordered this product for my office purpose to carry my laptop. It serves the purpose  I have ordered for and has various section.
4.0,I’ve ordered 11 dry fit shirts in the last 30 days from Amazon and I’ve gotten what I ordered as for sizes go but I received xxl on this particular order when I had requested xl making me not vary happy with Neleus in this regard. As for quality of the shirts I’ve received they are awesome and I’ve already recommended them to my coworkers and friends.
4.0,Cute and sassy colors.  small easy too store.
4.0,"Cute, but the hinges on the earpieces are kinda loose."
4.0,Mi bebe los ama<br />Pierden un poco de color muy rápido
4.0,Package was envelope that flattened the ears.<br />Gotta figure how to get them up like suppose to be. Rest of hat great
4.0,The shoes fit as expected I don't know how I warm when I was in my teens
4.0,"I wanted this skirt for what I knew it would be: satiny, flowing, long, and in a burgundy color. In those respects, it was just what I wanted, so I'm pretty much happy with the purchase (about 1/3 of the price of what I would pay for a similar item at a mall store). It fits tighter at the stomach, and I kind of expected it to, so I'm not really disappointed with that either - I was just hoping it would defy my expectations. I can wear a longer top or sweater until I lose enough of the weight for it to fit properly there as well. Like I said, for what I paid and expected, it was a good deal."
4.0,"had a chemical scent the first few days. Still, it looks nice and it's pretty durable"
4.0,Overall this was a great fit/product... it's not supportive enough for me to actually use as a sports bra (other than maybe on the elliptical- certainly not enough for my Zumba or Step class! lol)- but it's comfortable. The straps are stretchy- and there is no lining. It's double layered- but no padding. It fit true to size- I'm a 36D and that is what I ordered. Took the risk on the right fit- as bras/sports bra's can vary. But knowing it was a bit stretchy helped. I'm a Maidenform 36D though- not a Victoria Secret. They do fit much differently. This fits more like a generic bra brand (which is typically smaller than victoria secret bras).
4.0,"4 stars because of issues I had with the bracelets BUT NinaQueen customer service is AWESOME, I had a pleasure to be contacted by Jocelyn and she solved all my issues with their product and not only that! Simply, she made me happy after all :-) Go for it!"
4.0,"My daughter loves the dress. The material is thin, but not see through. It has a cool feel to it, almost silk like. We love it!"
4.0,"Not a bad strap for the price, but the finish does reflect the price."
4.0,Varying sizes that make it useful for both bracelets and necklaces.
4.0,"Lovely dress. Just disappointed with the slip, it tends stretch as you move around"
4.0,"These glasses have the most wonderful lenses, however, they are so large that they do not look good on my female face.  I will attempt to give them to some guy who can truly appreciate how great the view is thru these lenses.  Hopefully I can find a pair more in a woman's style to enjoy the view."
4.0,"Only issue is the band retainers do not stay in place. Even with two of them, the band will still come out."
4.0,"I'm a person that needs comfort,  and that includes keeping my neck warm with the right material.<br /> I cannot wear infinity scarves (too long, too many loops), safety requirements at work say nothing can be dangling,  and my personal comfort does NOT include gaiters (too tight and difficult to put on and pull off).<br /><br />This fits the bill!<br />Soft.<br />The right amount of stretch and looseness.<br />And is washable.<br /><br />  I've not washed/worn yet.  But trying these on are yummy comfortable.<br /><br />They are thin,  but the softness and ability to double layer (fold in half) kept me warm.<br /><br />Will update after washing and wearing.<br /><br />*its cold at work at times,  and I need to keep my neck warm.  In my normal day to day,  I pull up to warm my ears and cover my head.  These have enough stretch to do that."
4.0,"Like others have stated, it is a very well made strap for the price. Length will vary on the size of watch you put this on. I found it to be a typical length. Keep in mind, this will stretch as it breaks in. This is by far stiffer than any canvas strap I have purchased in the past, but its comfortable.<br />I read somewhere, if you put the strap in a pocket of a pair of jeans your going to throw in the wash, it will soften the strap up pretty fast. Gonna try it this weekend. This isn't a true Zulu.  A Zulu is a one piece strap you just slide through the spring bars. This is just a canvas strap that mocks a Zulu ."
