rating,review
4.0,The only thing I do not like about these shoes is they're very easy to get dirty. Even after spraying them with protectant spray. I wouldn't recommend wearing these unless its going to be perfect weather. Living in Pueblo where the weather is just as bipolar as the people I do not recommend.
4.0,Fits my laptop perfectly and it is super cute and easy to use. Has different pockets and extra strap so u can carry your laptop around. Definitely still using mine and I've had it for a little more than 6 months now
4.0,"they seem sturdy but a little cheap. Mine came in today, i got the medium, and they're way too big for my face. I wanted them for every day wear but they're a little too big for anything but a costume. Overall, very good product, just make sure you know how big you want them before you buy!"
4.0,I like this belt but it’s too short to fit like pictured. I suggest buying a longer length than you think.
4.0,"I like the top very much.  It washes well, but when it comes out of the dryer the lace in the front is a big wrinkled mess and it absolutely MUST be ironed.  That is the only drawback!  Otherwise, it looks really nice. UPDATE: I finally had to stitch down the lace every couple of inches on both sides because otherwise it always looked badly wrinkled, no matter how well I ironed the lace.  Now it always looks beautiful, even straight out of the washing machine.  See in the picture how nicely the lace lays flat now and always looks terrific. I recommend this top."
4.0,My husband says they’re very comfortable!
4.0,Cute camera scarf! The fabrics isnt as soft as I’d like but it’s a good product for the price!
4.0,"I am so much in love with the yellow color and this one looks so peppy with a nice tie in the front. Floral prints are really making it a perfect summer blouse. The fabric is not so great, but not bad either. The material is see-through, so need a cami underneath. For darker colors, it might be good without one. The blouse doesn't stretch so I had to go a size larger than my regular one. So please chose accordingly."
4.0,"Bought for Ren Faire. Fabric is kinda cheapy, but achievable look. Definitely not good for a hot day. Bodice kept bunching up, sliding against underdress."
4.0,"While being very cute, the product is not the same coloring as shown. The watch face is the same color as the band, which is a little disappointing. However, the watch is still cute so I kept it."
4.0,Great purse - great size for me...the inside pocket ripped but probably would be fine if you don't put a lot in it.
4.0,"The variety of colors are great to match with different outfits. The socks fit well although the toes were too long. Not a big deal but i did cut about half of the toe space, it looked better in my opinion after washing it. The gripping is great!"
4.0,Handy size and design
4.0,"I thought they would help a little better than they do, but it is an improvement."
4.0,"Nice warm flannel nightgown, very comfortable"
4.0,It's pretty good. Helps u see better at dark. Also dims oncoming headlights. Just does not impress me. Maybe my expectations were too high. But does it's work
4.0,These are cute but run big
4.0,"I only gave this a 4 star rating because the color is a bit more of a plum purple than a dark vibrant purple as shown in picture. I don't dislike that, I just like to receive the color shown in the image when I buy something. Other than that this purse is BEAUTIFUL and I love it, like I said I do like the purple, just not as pictured. The construction of the purse is really good and feels like a nice high end bag. I am so happy with my purchase."
4.0,"I bought this as a gift.  He was very happy with the look and fit.<br />The shirt is made well and holds up to washing and drying without shrinking or twisting.<br />The seller shipped right away, but the carrier took a couple weeks to deliver.<br />Other than that, I would highly recommend."
4.0,"Fits just right.  Hope it doesn't shrink in the wash.  It arrived too late for the event I was going to wear it for, so I'll save it for later"
4.0,This runs very close to true to size. However in lingerie I always order a size larger and I did with this one as well and it fit great. So if you are a 2x then get a 3x because this material does not have much give. I like mine to be a little loose but if you like it right then order your normal size. The length was great (I am 5’6) and it seems like good quality. Overall it’s definitely worth the price!
4.0,Bought to put on cupcakes for daughters birthday. I needed exactly 24. Glad at the last second I bought two packages. About 2-3 in each package didn’t work. Was a huge hit with the kids. I did wash before putting on cupcakes.
4.0,"It fit well for except the straps, I added a T-shirt to make it less noticeable"
4.0,"The band slips way too quickly through the connector loop. You could definitely steal the entire watch with a deft pull. Buy this for fashion, not security."
4.0,Top is mesh. Have to wear a black bra as it shows
4.0,"Nicely made and highly visible, a bit of extra length to go over your long-sleeves too! The thumb opening is rather strange in my opinion, it's a bit too tight to pull your thumb out easily, and I'm afraid it will tear. There is also a small pad that is supposed to allow touchscreen use, so what is the opening for exactly? The touch-pad itself is also basically useless because it is placed right in the middle of your thumb. If you just need to tap anywhere on the screen it's serviceable... if you have to touch a specific place on the screen, then it's very difficult to see what your tapping and it requires extra pressure as well. While running this is nearly impossible, so the touch-pad is basically useless. It would be better if it were moved more towards the tip of the thumb, or better yet moved to the index finger. If you're expecting to use your touchscreen device with these easily you will be disappointed. But if you're looking for a good high visibility running glove, they're pretty good. I wore them in a 5k in 25 degree weather, and they were just right for me."
4.0,The kids love it !!
4.0,My daughter really likes them.  For such a low price I could not go wrong.
4.0,I love it!!! Good quality..I choose the green.. Wonderful! I'm tall 162 cm..It's a little bit long but..never mind..it's a really nice dress!
4.0,"My wife ordered these for my Dr. Martens loafers, which I have worn to the point that I've collapsed the soles (but being Dr. Martens, still look like new from the outside).<br /><br />They fit perfectly in the shoes with no trimming and makes them more comfortable than they were new."
4.0,Nice earrings. Package for shipping was only a padded envelope resulting in squashed posts. Fortunately they are quality enough that they did not snap when bent back to correct position.
4.0,"A little tight across my thighs, but I should have gotten a large. Otherwise their comfortable and I like the way they look."
4.0,Well made but has a large circumference for the head.
4.0,"Well, it works fine. Very thin and simple looking, but it's acceptable. I hope it will last a little longer than the previous one from Barton that simply got rotten. The inner part is made of some interesting synthetic material that I suppose is waterproof."
4.0,This is a great tote . Straps convert easily from short to long or vice versa. Love the outside pockets . I do wish it had a sturdier base in bottom so It could sit up when placed on a flat surface but other than that I really like it.
4.0,Want buy again
4.0,Wonderful and comfortable dress. Very comfortable and material is so comfortable. I could've gotten a size smaller but still a good fit. Whether loose or snug because of the material.
4.0,Grandson really liked it but fit too large through the waist area. Very generous waist although the upper fit was great. He really like but it was out of stock to reorder.
4.0,I was looking for a smaller sized pair but I still really love these glasses.
4.0,"I needed a long-sleeve white layering shirt to wear under a polo (for warmth) and this did the trick. It is thin material so I would not have my child wear it on its own but for a layering shirt, it was sufficient and arrived quickly."
4.0,Great one piece for all your summer days. Halter and back straps are a nice length to fully secure the suit without having tons of extra fabric just hanging down your back. The bottoms are almost full coverage even for a larger bum. The top is padded for extra coverage and overall I absolutely recommend.
4.0,Works as advertised! My only complaint was that the box was opened and two of the pins were slightly bent. Not sure if I can find replacement pins anywhere.
4.0,"My first Tissot. Adjusting it to fit my wrist was easy. However, a major drawback was the difficulty I have while taking it off and putting it on. I love the bracelet, but when opened, I find it more difficult than I expected to slide over my hand. Every time, I feel as if I'm going t pop the band off the watch by putting too much force on the band. I am totally surprised this issue exists with such a brand name company."
4.0,"Love the look.  Material is very comfortable, but it does fit a bit large. I got a medium and it feels like a large.  Otherwise this is something I would recommend and might buy again, in a small."
4.0,Great weight fabric for my cold house.
4.0,"Just a basic T. Color matches the picture perfectly, it’s just such a cute shirt but has a boyish feel to it, it’s just straight. Wish it had a fuller feel in the body to fit girly curves. Super soft, quality is good, it’s literally just the boyish feel I get when I put it on that tells me not to buy another one."
4.0,"Small but pretty loved the length, hits close to my ankles."
4.0,I was looking for a fun dress I could wear to run errands or wear after leaving the pool. This is the perfect dress for that and more!<br />It’s light weight & flirty. I love that it’s knee length and doesn’t expose too much. The neckline is just right. I can wear both short & long necklaces. To give it a glass hour shape I wear a light belt. That changed the silhouette and makes the dress sexier. It’s easy to wash in the delicate cycle and air dry. No need to steam it or iron it. I love it!
4.0,"Light, easy to use and looks stylish. pleased with it no real complaints"
4.0,"Great fit,love the look"
4.0,But there was a hole in the left hand pocket☹️
4.0,These glasses are not as cheap feeling as I thought they would be - they are good for night driving and they do help with the glare from the sun on water - they are good sunglasses especially for the prices. They are not stylish in the least but for a day on the boat I don't care about style. If these fall in the water or get stepped on I am ok with it.
4.0,"Quick delivery,love the material"
4.0,love the outfit ordered a 12 month and its a littld to big but other than that I love this cute outfit.. he's a baby shark fan!
4.0,"The size small is a little big.  I am 5'6&#34; and weigh between 115-120 lbs.  It is going over a swim suit, but can work as an lbd.  It is exactly what I wanted but like a mini parachute.  I am still content with it for what I bought it for."
4.0,"Just weird that it has only the big pocket, not even a little zipper inside. But it’s held up decently."
4.0,Durable material works
4.0,Very satisfied with these slippers for the price
4.0,"Be sure you read the reviews about sizing! Follow the provided size chart! I'm normally a size 4 and I got the extra large and it fit perfectly for my waist and hips. The shape of the dress is really flattering for hip and butt curves. The top would not cover me (or it would but I wouldn't be comfortable going braless), so I just cut the halter off and made it a strapless. The part that attaches the halter to the green part of the dress is elastic. This was perfect because I'm 5'4&#34; so using it as a strapless dress allowed for perfect height.<br /><br />I bought this for a mermaid costume for Halloween. It was hard to see the scales in dark light, but most people were able to figure it out.<br /><br />I wore it twice and it held up well."
4.0,husband love the material if only I could get it in th right size
4.0,Beautiful novelty ring
4.0,"I like the way this dress fits and the way it shows my curves in my waist. It's really pretty in blue, I hope I can find it in red!"
4.0,"Strap on my last one broke, it was cheaper to buy a new one than it was to replace the strap"
4.0,Love the print but don’t like the waist- a little too high.
4.0,These are the first pair of this type sun glasses that have worked for me.  The only reason I kept throwing away dollars was the super convenience of clip-on and the flip up feature.  None would stay together more than a couple of months before the clip would break or the lens would fall off. These glasses felt solid out of the package and are still performing the way I hoped they would.  I have bought another pair to keep in a seldom driven truck.
4.0,"I got these to wear to work as a barista. They’re cute and comfortable, I’ve worn them through 8 hour shifts. They’re not hard to walk in at all and look less bulky when you’re wearing them. Only reason I’m giving them 4 stars is because they’re kind of narrow so definitely only buy if you don’t have wide feet."
4.0,"Nice colors,  not too big not small. Good size to add as assesory to the keychains I made."
4.0,"A little cheesy, but worked!"
4.0,"love this top just should have gotten asmaller size a little long im 5,11 and still long but i love it will order again a smaller size."
4.0,Fit my niece great
4.0,This dress is so cute! I am 5’7 and ordered my usual small and it fits just right. It was super wrinkled when i got it but it ironed right out pretty easily. The green color is very rich and pretty. It’s very thin light weight fabric but not see thru at all. I just wish it was a little longer in the sleeves
4.0,Love the fitting.
4.0,I had to sew the waist a little but overall sizing was a good fit. I love the crossing in the back.
4.0,This vest was pretty how ever I did end up returning it because it was smaller than expected. I'm going to order in a bigger size. I'm pleasantly surprised
4.0,This necklace is gorgeous.<br />The etching is spot on and so happy to find the words I wanted on it.<br />For price this can't be beat comes in a sturdy box with plenty of padding and remains discrete enough to fool your significant other
4.0,"From the wife: Purchased for a pineapple ukulele. It kept slipping all over the place, super frustrating. I extended all the straps as long as they'd go, and put it on like a sling under my right arm, then clipped the strap on to the sound hole. It stays pretty stable for a ukulele lanyard."
